venta_id,fecha,cliente_id,juego_id,plataforma,precio,cantidad,metodo_pago,vendedor
V22133,2024-03-10,C0014,JV013,PS5,269.9,2,Tarjeta Débito,María
V22134,2024-05-02,C0133,JV016,PS5,289.9,1,Efectivo,María
V22135,2024-01-06,C0151,JV010,PC,229.9,2,Plin,José
V22136,2024-01-14,C0345,JV012,PS4,189.9,1,Plin,Ana
V22137,2024-07-21,C0376,JV003,PS5,229.9,1,Efectivo,José
V22138,2024-02-03,C0154,JV013,PS5,269.9,1,Plin,Ana
V22139,2024-10-27,C0034,JV019,Switch,249.9,1,Tarjeta Débito,Carlos
V22140,2024-01-02,C0155,JV010,PC,229.9,2,Yape,Luis
V22141,2024-08-26,C0350,JV013,PS5,269.9,2,Plin,Carlos
V22142,2024-03-23,C0182,JV002,Xbox,249.9,1,Plin,María
V22143,2024-02-03,C0087,JV012,PS5,189.9,1,Tarjeta Débito,María
V22144,2024-11-13,C0472,JV003,Switch,229.9,2,Plin,María
V22145,2024-10-07,C0282,JV006,PS5,219.9,1,Yape,Luis
V22146,2024-10-27,C0380,JV004,Switch,279.9,1,Plin,José
V22147,2024-11-06,C0357,JV010,PS5,229.9,1,Efectivo,Luis
V22148,2024-10-09,C0430,JV017,Xbox,219.9,1,Tarjeta Crédito,Ana
V22149,2024-10-16,C0425,JV010,PC,229.9,1,Plin,Luis
V22150,2024-03-04,C0003,JV018,Switch,129.9,1,Tarjeta Crédito,Luis
V22151,2024-01-24,C0268,JV014,PC,259.9,3,Tarjeta Crédito,Luis
V22152,2024-07-16,C0377,JV002,PS5,249.9,3,Tarjeta Crédito,Ana
V22153,2024-01-21,C0203,JV008,Switch,239.9,1,Plin,Luis
V22154,2024-07-24,C0306,JV012,PS5,189.9,3,Tarjeta Crédito,José
V22155,2024-06-20,C0116,JV006,PC,219.9,1,Yape,Ana
V22156,2024-07-04,C0296,JV008,PC,239.9,1,Tarjeta Débito,Carlos
V22157,2024-07-18,C0387,JV013,PS5,269.9,2,Tarjeta Crédito,Luis
V22158,2024-12-29,C0047,JV007,PS5,249.9,1,Efectivo,Carlos
V22159,2024-03-05,C0172,JV015,PS5,239.9,1,Tarjeta Crédito,Ana
V22160,2024-03-07,C0258,JV001,PS5,299.9,1,Plin,Ana
V22161,2024-12-08,C0283,JV012,PS4,189.9,1,Efectivo,José
V22162,2024-10-31,C0214,JV009,Switch,199.9,1,Efectivo,José
V22163,2024-05-17,C0065,JV003,Xbox,229.9,2,Tarjeta Crédito,María
V22164,2024-01-25,C0490,JV004,Switch,279.9,2,Yape,José
V22165,2024-07-17,C0349,JV010,PS5,229.9,1,Tarjeta Crédito,José
V22166,2024-10-13,C0258,JV009,Switch,199.9,1,Tarjeta Crédito,Ana
V22167,2024-02-13,C0370,JV003,Switch,229.9,1,Plin,Carlos
V22168,2024-11-30,C0476,JV019,Switch,249.9,2,Tarjeta Débito,Carlos
V22169,2024-07-23,C0018,JV001,PS5,299.9,2,Plin,Carlos
V22170,2024-04-04,C0357,JV002,PS5,249.9,2,Tarjeta Débito,José
V22171,2024-02-15,C0098,JV007,PS5,249.9,1,Yape,José
V22172,2024-01-10,C0468,JV011,PS5,219.9,1,Plin,Carlos
V22173,2024-05-30,C0439,JV019,Switch,249.9,2,Tarjeta Débito,José
V22174,2024-06-23,C0160,JV017,PS5,219.9,2,Tarjeta Débito,María
V22175,2024-05-25,C0329,JV013,PS5,269.9,1,Yape,Luis
V22176,2024-04-09,C0114,JV008,Switch,239.9,1,Efectivo,Luis
V22177,2024-02-10,C0483,JV006,PC,219.9,1,Efectivo,Ana
V22178,2024-07-23,C0135,JV011,PS5,219.9,3,Efectivo,Ana
V22179,2024-05-21,C0455,JV005,PS5,299.9,2,Yape,María
V22180,2024-03-20,C0145,JV017,PS5,219.9,2,Efectivo,Luis
V22181,2024-04-24,C0315,JV008,PS5,239.9,1,Plin,Ana
V22182,2024-04-19,C0384,JV010,PS5,229.9,2,Tarjeta Débito,Luis
V22183,2024-11-03,C0413,JV008,PS5,239.9,1,Plin,Luis
V22184,2024-12-28,C0351,JV017,PS5,219.9,1,Efectivo,José
V22185,2024-05-01,C0287,JV001,PS5,299.9,1,Tarjeta Débito,Carlos
V22186,2024-08-13,C0402,JV019,Switch,249.9,2,Yape,Carlos
V22187,2024-05-17,C0249,JV015,PC,239.9,3,Efectivo,José
V22188,2024-10-19,C0313,JV017,PS5,219.9,1,Efectivo,Carlos
V22189,2024-10-26,C0491,JV016,PS5,289.9,1,Tarjeta Crédito,Carlos
V22190,2024-04-12,C0080,JV015,PS5,239.9,3,Tarjeta Débito,Luis
V22191,2024-07-24,C0212,JV015,Xbox,239.9,2,Tarjeta Débito,Carlos
V22192,2024-11-18,C0027,JV006,Xbox,219.9,1,Plin,María
V22193,2024-06-25,C0216,JV006,PC,219.9,2,Plin,José
V22194,2024-03-15,C0264,JV016,PS5,289.9,1,Tarjeta Crédito,José
V22195,2024-01-02,C0027,JV017,PS5,219.9,3,Plin,José
V22196,2024-03-25,C0322,JV015,PS5,239.9,1,Yape,Luis
V22197,2024-04-24,C0239,JV004,Switch,279.9,2,Tarjeta Crédito,José
V22198,2024-09-22,C0422,JV001,PS5,299.9,3,Tarjeta Débito,Carlos
V22199,2024-09-21,C0182,JV003,PC,229.9,2,Tarjeta Débito,José
V22200,2024-01-17,C0312,JV010,PS5,229.9,2,Plin,Luis
V22201,2024-03-21,C0286,JV013,PS5,269.9,1,Plin,Carlos
V22202,2024-10-05,C0478,JV014,PS4,259.9,1,Tarjeta Crédito,María
V22203,2024-11-29,C0445,JV015,Xbox,239.9,1,Yape,Ana
V22204,2024-05-25,C0103,JV008,PS5,239.9,2,Plin,Ana
V22205,2024-07-09,C0201,JV005,PS5,299.9,1,Yape,Carlos
V22206,2024-09-29,C0007,JV005,PS5,299.9,1,Tarjeta Crédito,Luis
V22207,2024-09-26,C0189,JV002,PS5,249.9,1,Plin,Ana
V22208,2024-05-16,C0157,JV004,Switch,279.9,1,Plin,Luis
V22209,2024-03-27,C0351,JV003,PC,229.9,3,Plin,Carlos
V22210,2024-01-25,C0444,JV010,PS5,229.9,3,Efectivo,Luis
V22211,2024-05-24,C0239,JV017,PS5,219.9,1,Tarjeta Crédito,Luis
V22212,2024-07-02,C0197,JV013,PS4,269.9,1,Plin,José
V22213,2024-06-12,C0366,JV005,PS5,299.9,2,Efectivo,Ana
V22214,2024-05-02,C0373,JV002,PS5,249.9,1,Tarjeta Débito,María
V22215,2024-02-24,C0415,JV006,Switch,219.9,3,Efectivo,Ana
V22216,2024-10-30,C0098,JV006,PS5,219.9,1,Plin,Luis
V22217,2024-08-15,C0180,JV001,PS5,299.9,1,Yape,José
V22218,2024-08-12,C0106,JV013,PS5,269.9,1,Tarjeta Débito,Carlos
V22219,2024-01-26,C0490,JV020,PS5,179.9,2,Plin,Ana
V22220,2024-05-28,C0355,JV016,PS5,289.9,2,Tarjeta Crédito,Luis
V22221,2024-09-03,C0212,JV013,PS5,269.9,3,Tarjeta Débito,Carlos
V22222,2024-08-21,C0130,JV016,PS5,289.9,1,Tarjeta Débito,Ana
V22223,2024-08-12,C0346,JV014,PC,259.9,3,Tarjeta Crédito,Ana
V22224,2024-11-17,C0158,JV017,PS5,219.9,1,Tarjeta Crédito,Ana
V22225,2024-05-05,C0100,JV008,PS5,239.9,1,Yape,José
V22226,2024-10-15,C0095,JV003,PS5,229.9,2,Tarjeta Débito,Carlos
V22227,2024-05-30,C0458,JV010,PC,229.9,2,Tarjeta Débito,Ana
V22228,2024-09-26,C0358,JV012,Switch,189.9,2,Efectivo,Carlos
V22229,2024-06-01,C0028,JV017,PS5,219.9,3,Efectivo,María
V22230,2024-06-10,C0158,JV015,PS5,239.9,3,Tarjeta Débito,Ana
V22231,2024-09-30,C0171,JV007,Xbox,249.9,1,Tarjeta Débito,José
V22232,2024-07-03,C0086,JV014,PC,259.9,2,Tarjeta Crédito,José
V22233,2024-10-14,C0147,JV004,Switch,279.9,1,Tarjeta Débito,José
V22234,2024-11-29,C0187,JV011,PS5,219.9,1,Tarjeta Crédito,María
V22235,2024-04-13,C0166,JV001,PS4,299.9,1,Efectivo,Luis
V22236,2024-08-16,C0049,JV002,PS5,249.9,2,Efectivo,María
V22237,2024-10-18,C0144,JV001,PS5,299.9,3,Tarjeta Débito,María
V22238,2024-11-30,C0219,JV013,PS4,269.9,2,Efectivo,Carlos
V22239,2024-03-10,C0273,JV005,PS5,299.9,1,Plin,Carlos
V22240,2024-12-14,C0325,JV004,Switch,279.9,1,Plin,José
V22241,2024-07-14,C0299,JV020,PS5,179.9,2,Yape,Ana
V22242,2024-03-13,C0003,JV010,PS5,229.9,3,Tarjeta Crédito,María
V22243,2024-03-13,C0346,JV012,Switch,189.9,1,Tarjeta Crédito,Carlos
V22244,2024-07-31,C0119,JV006,Xbox,219.9,2,Efectivo,Ana
V22245,2024-05-29,C0356,JV004,Switch,279.9,2,Plin,José
V22246,2024-05-26,C0369,JV014,PS4,259.9,2,Tarjeta Débito,Ana
V22247,2024-05-03,C0454,JV006,Xbox,219.9,2,Plin,José
V22248,2024-05-07,C0454,JV012,Xbox,189.9,1,Plin,María
V22249,2024-10-29,C0462,JV019,Switch,249.9,1,Tarjeta Crédito,María
V22250,2024-12-22,C0199,JV008,Xbox,239.9,1,Efectivo,Luis
V22251,2024-04-06,C0406,JV003,Xbox,229.9,2,Tarjeta Crédito,Carlos
V22252,2024-06-15,C0100,JV001,PS5,299.9,1,Plin,Ana
V22253,2024-11-10,C0408,JV018,Xbox,129.9,2,Tarjeta Débito,Ana
V22254,2024-11-19,C0466,JV002,PC,249.9,2,Tarjeta Débito,José
V22255,2024-08-13,C0402,JV007,PS5,249.9,2,Yape,María
V22256,2024-10-05,C0268,JV010,Xbox,229.9,1,Efectivo,Ana
V22257,2024-01-14,C0064,JV002,PS5,249.9,2,Plin,Luis
V22258,2024-07-17,C0050,JV016,PS5,289.9,2,Efectivo,Ana
V22259,2024-09-14,C0442,JV005,PS5,299.9,1,Tarjeta Crédito,Ana
V22260,2024-12-13,C0336,JV010,PS5,229.9,3,Plin,María
V22261,2024-08-04,C0394,JV019,Switch,249.9,2,Plin,Ana
V22262,2024-02-16,C0046,JV002,PC,249.9,1,Efectivo,María
V22263,2024-12-05,C0454,JV001,PS5,299.9,2,Tarjeta Débito,José
V22264,2024-05-20,C0350,JV012,PS4,189.9,1,Efectivo,Luis
V22265,2024-12-16,C0429,JV003,PC,229.9,1,Tarjeta Crédito,Luis
V22266,2024-09-21,C0246,JV006,Switch,219.9,3,Efectivo,José
V22267,2024-06-20,C0308,JV012,PS5,189.9,1,Plin,José
V22268,2024-03-16,C0143,JV002,PS5,249.9,1,Efectivo,Ana
V22269,2024-09-21,C0083,JV018,Switch,129.9,2,Tarjeta Débito,Ana
V22270,2024-07-18,C0317,JV002,PS5,249.9,1,Tarjeta Crédito,María
V22271,2024-07-26,C0237,JV014,PS4,259.9,2,Yape,Ana
V22272,2024-09-22,C0141,JV009,Switch,199.9,1,Yape,Ana
V22273,2024-09-12,C0008,JV005,PS5,299.9,1,Plin,Luis
V22274,2024-10-15,C0477,JV017,PS5,219.9,3,Yape,Carlos
V22275,2024-11-26,C0212,JV004,Switch,279.9,1,Plin,Luis
V22276,2024-11-27,C0346,JV017,Xbox,219.9,1,Tarjeta Débito,Carlos
V22277,2024-12-01,C0331,JV011,PS5,219.9,2,Yape,Carlos
V22278,2024-06-16,C0225,JV017,PC,219.9,2,Tarjeta Crédito,Carlos
V22279,2024-12-25,C0187,JV007,PS5,249.9,3,Plin,José
V22280,2024-09-03,C0017,JV006,PS5,219.9,1,Efectivo,Carlos
V22281,2024-10-07,C0398,JV012,PS4,189.9,1,Efectivo,María
V22282,2024-12-19,C0170,JV002,PS5,249.9,3,Yape,María
V22283,2024-07-02,C0204,JV013,PS5,269.9,1,Plin,María
V22284,2024-07-25,C0251,JV007,PS5,249.9,3,Efectivo,Carlos
V22285,2024-06-26,C0352,JV020,PS5,179.9,3,Plin,Carlos
V22286,2024-05-23,C0268,JV018,Switch,129.9,3,Yape,José
V22287,2024-02-10,C0068,JV008,Switch,239.9,3,Plin,José
V22288,2024-07-23,C0374,JV015,PS5,239.9,1,Tarjeta Débito,María
V22289,2024-09-04,C0467,JV015,PS5,239.9,2,Tarjeta Crédito,Ana
V22290,2024-03-29,C0319,JV014,PC,259.9,1,Tarjeta Crédito,Luis
V22291,2024-10-17,C0307,JV018,Xbox,129.9,1,Yape,María
V22292,2024-05-11,C0491,JV018,Xbox,129.9,1,Tarjeta Débito,Luis
V22293,2024-06-15,C0168,JV020,PS5,179.9,2,Tarjeta Débito,Ana
V22294,2024-02-06,C0152,JV011,PC,219.9,2,Plin,Ana
V22295,2024-02-15,C0006,JV018,Xbox,129.9,1,Tarjeta Crédito,Ana
V22296,2024-08-27,C0255,JV010,PS5,229.9,1,Tarjeta Débito,Carlos
V22297,2024-04-17,C0257,JV019,Switch,249.9,1,Efectivo,Luis
V22298,2024-09-24,C0273,JV008,Xbox,239.9,1,Tarjeta Débito,Ana
V22299,2024-11-22,C0414,JV013,PS5,269.9,1,Tarjeta Débito,Luis
V22300,2024-01-03,C0105,JV003,Switch,229.9,1,Tarjeta Débito,José
V22301,2024-09-05,C0120,JV018,PC,129.9,1,Plin,José
V22302,2024-02-21,C0028,JV010,Xbox,229.9,1,Tarjeta Crédito,Ana
V22303,2024-06-04,C0500,JV014,PS4,259.9,1,Yape,Ana
V22304,2024-11-19,C0251,JV009,Switch,199.9,1,Yape,Carlos
V22305,2024-10-15,C0362,JV018,Switch,129.9,1,Efectivo,José
V22306,2024-07-04,C0157,JV016,PS5,289.9,2,Yape,María
V22307,2024-03-30,C0183,JV010,PS5,229.9,3,Efectivo,María
V22308,2024-09-30,C0245,JV010,PS5,229.9,2,Yape,María
V22309,2024-07-13,C0400,JV005,PS5,299.9,2,Yape,Carlos
V22310,2024-05-04,C0443,JV010,PC,229.9,1,Tarjeta Crédito,Ana
V22311,2024-06-19,C0026,JV019,Switch,249.9,3,Efectivo,José
V22312,2024-06-11,C0020,JV004,Switch,279.9,1,Plin,Luis
V22313,2024-03-20,C0439,JV016,PS5,289.9,1,Plin,Carlos
V22314,2024-10-28,C0454,JV005,PS5,299.9,2,Tarjeta Débito,María
V22315,2024-09-22,C0351,JV020,PS5,179.9,1,Yape,María
V22316,2024-02-27,C0492,JV002,Xbox,249.9,1,Plin,Luis
V22317,2024-03-11,C0401,JV004,Switch,279.9,1,Plin,Luis
V22318,2024-07-07,C0065,JV020,Xbox,179.9,1,Yape,Ana
V22319,2024-11-09,C0196,JV004,Switch,279.9,1,Yape,Luis
V22320,2024-01-14,C0209,JV020,PC,179.9,3,Tarjeta Crédito,Luis
V22321,2024-05-05,C0460,JV008,PS5,239.9,1,Tarjeta Débito,Luis
V22322,2024-09-30,C0492,JV017,PS5,219.9,1,Yape,Ana
V22323,2024-03-21,C0412,JV020,PS5,179.9,1,Yape,Carlos
V22324,2024-08-29,C0091,JV003,PS5,229.9,3,Tarjeta Crédito,María
V22325,2024-04-26,C0479,JV020,Xbox,179.9,1,Yape,Carlos
V22326,2024-08-06,C0460,JV006,PS5,219.9,1,Plin,José
V22327,2024-01-11,C0054,JV006,PC,219.9,2,Yape,María
V22328,2024-12-24,C0032,JV015,PC,239.9,1,Efectivo,José
V22329,2024-05-16,C0146,JV011,PC,219.9,2,Efectivo,José
V22330,2024-12-25,C0243,JV004,Switch,279.9,1,Tarjeta Débito,María
V22331,2024-03-09,C0234,JV015,PC,239.9,1,Efectivo,José
V22332,2024-04-22,C0405,JV008,Xbox,239.9,2,Yape,Carlos
V22333,2024-05-13,C0313,JV007,PC,249.9,1,Tarjeta Crédito,Ana
V22334,2024-10-05,C0250,JV001,PS5,299.9,2,Tarjeta Crédito,Ana
V22335,2024-06-28,C0222,JV006,PS5,219.9,1,Tarjeta Débito,Carlos
V22336,2024-06-14,C0283,JV005,PS5,299.9,1,Tarjeta Débito,Carlos
V22337,2024-10-31,C0366,JV009,Switch,199.9,1,Yape,Ana
V22338,2024-05-06,C0483,JV017,PC,219.9,2,Yape,Carlos
V22339,2024-01-05,C0088,JV013,PS5,269.9,3,Plin,Luis
V22340,2024-02-14,C0419,JV016,PS5,289.9,1,Efectivo,Ana
V22341,2024-12-24,C0413,JV016,PS5,289.9,2,Plin,María
V22342,2024-12-24,C0095,JV010,PS5,229.9,1,Plin,José
V22343,2024-08-01,C0225,JV007,Xbox,249.9,1,Efectivo,Carlos
V22344,2024-03-29,C0288,JV007,PS5,249.9,1,Yape,María
V22345,2024-03-28,C0215,JV004,Switch,279.9,1,Efectivo,María
V22346,2024-05-18,C0347,JV008,Switch,239.9,2,Tarjeta Crédito,Luis
V22347,2024-10-29,C0015,JV020,PS5,179.9,2,Yape,Ana
V22348,2024-10-24,C0127,JV009,Switch,199.9,1,Plin,María
V22349,2024-12-25,C0355,JV011,PS5,219.9,1,Plin,Luis
V22350,2024-11-21,C0316,JV013,PS5,269.9,1,Tarjeta Crédito,María
V22351,2024-05-29,C0303,JV009,Switch,199.9,1,Tarjeta Débito,José
V22352,2024-04-15,C0220,JV001,PS5,299.9,1,Tarjeta Crédito,Luis
V22353,2024-03-26,C0421,JV008,PS5,239.9,2,Plin,María
V22354,2024-08-11,C0183,JV006,Switch,219.9,1,Tarjeta Crédito,Ana
V22355,2024-10-17,C0370,JV001,PS5,299.9,1,Plin,Luis
V22356,2024-04-11,C0155,JV015,PC,239.9,1,Yape,Luis
V22357,2024-04-24,C0474,JV004,Switch,279.9,2,Tarjeta Débito,José
V22358,2024-10-23,C0137,JV003,PS5,229.9,2,Tarjeta Débito,Luis
V22359,2024-03-21,C0354,JV016,PS5,289.9,1,Tarjeta Débito,Ana
V22360,2024-09-08,C0021,JV011,PC,219.9,1,Efectivo,Ana
V22361,2024-02-02,C0328,JV010,PC,229.9,2,Tarjeta Crédito,Carlos
V22362,2024-01-29,C0131,JV010,Xbox,229.9,2,Efectivo,María
V22363,2024-03-22,C0152,JV017,PS5,219.9,1,Plin,José
V22364,2024-11-11,C0405,JV017,PS5,219.9,2,Efectivo,Ana
V22365,2024-03-18,C0424,JV004,Switch,279.9,3,Yape,María
V22366,2024-08-19,C0160,JV010,PS5,229.9,1,Tarjeta Crédito,Carlos
V22367,2024-05-28,C0188,JV011,PS5,219.9,2,Plin,Ana
V22368,2024-08-28,C0434,JV007,PS5,249.9,3,Tarjeta Crédito,María
V22369,2024-08-13,C0392,JV013,PS5,269.9,2,Tarjeta Débito,Ana
V22370,2024-08-20,C0406,JV002,PS5,249.9,1,Tarjeta Crédito,Carlos
V22371,2024-11-11,C0119,JV008,PS5,239.9,3,Tarjeta Crédito,Ana
V22372,2024-12-26,C0234,JV005,PS5,299.9,2,Tarjeta Crédito,Ana
V22373,2024-09-01,C0151,JV017,PS5,219.9,1,Efectivo,Carlos
V22374,2024-01-16,C0285,JV006,Switch,219.9,3,Efectivo,María
V22375,2024-04-17,C0126,JV017,PC,219.9,1,Plin,Ana
V22376,2024-03-30,C0192,JV017,PS5,219.9,3,Yape,Carlos
V22377,2024-04-28,C0232,JV007,PS5,249.9,2,Plin,Ana
V22378,2024-05-31,C0016,JV018,PC,129.9,2,Efectivo,María
V22379,2024-10-07,C0325,JV013,PS5,269.9,1,Efectivo,Carlos
V22380,2024-09-03,C0029,JV003,PC,229.9,1,Efectivo,Ana
V22381,2024-09-22,C0037,JV019,Switch,249.9,2,Efectivo,Carlos
V22382,2024-03-18,C0141,JV004,Switch,279.9,1,Efectivo,Ana
V22383,2024-01-26,C0287,JV008,PC,239.9,1,Efectivo,Luis
V22384,2024-06-14,C0318,JV016,PS5,289.9,1,Tarjeta Débito,José
V22385,2024-05-23,C0327,JV015,Xbox,239.9,2,Tarjeta Débito,María
V22386,2024-09-03,C0489,JV003,Xbox,229.9,1,Tarjeta Débito,José
V22387,2024-04-13,C0264,JV003,PS5,229.9,1,Plin,María
V22388,2024-01-26,C0485,JV015,Xbox,239.9,1,Efectivo,Luis
V22389,2024-05-21,C0454,JV003,PS5,229.9,2,Yape,María
V22390,2024-07-11,C0462,JV014,PS4,259.9,1,Tarjeta Crédito,José
V22391,2024-02-28,C0191,JV008,PS5,239.9,1,Tarjeta Crédito,Luis
V22392,2024-02-08,C0052,JV006,Xbox,219.9,1,Yape,Carlos
V22393,2024-03-31,C0236,JV017,Xbox,219.9,2,Tarjeta Débito,Carlos
V22394,2024-05-30,C0113,JV002,PS5,249.9,1,Tarjeta Débito,José
V22395,2024-05-30,C0343,JV016,PS5,289.9,2,Efectivo,Luis
V22396,2024-05-23,C0070,JV017,Xbox,219.9,1,Tarjeta Débito,José
V22397,2024-08-28,C0496,JV005,PS5,299.9,3,Tarjeta Débito,Carlos
V22398,2024-02-26,C0056,JV009,Switch,199.9,2,Efectivo,José
V22399,2024-10-26,C0117,JV019,Switch,249.9,2,Tarjeta Débito,Luis
V22400,2024-07-27,C0442,JV013,PS5,269.9,1,Yape,Ana
V22401,2024-04-15,C0281,JV013,PS5,269.9,1,Yape,José
V22402,2024-02-10,C0284,JV002,PS5,249.9,1,Yape,Ana
V22403,2024-06-17,C0005,JV014,PS4,259.9,1,Yape,Ana
V22404,2024-11-19,C0401,JV003,PC,229.9,1,Yape,Carlos
V22405,2024-06-27,C0107,JV015,PS5,239.9,1,Efectivo,José
V22406,2024-04-03,C0483,JV012,PS5,189.9,1,Plin,Luis
V22407,2024-02-16,C0151,JV002,PC,249.9,2,Yape,María
V22408,2024-10-21,C0479,JV002,PS5,249.9,1,Tarjeta Débito,Ana
V22409,2024-03-31,C0212,JV017,PS5,219.9,1,Tarjeta Débito,Carlos
V22410,2024-01-03,C0048,JV013,PS4,269.9,1,Yape,José
V22411,2024-06-16,C0031,JV015,PS5,239.9,1,Tarjeta Crédito,José
V22412,2024-07-29,C0299,JV019,Switch,249.9,1,Tarjeta Débito,María
V22413,2024-06-19,C0338,JV013,PS4,269.9,2,Yape,José
V22414,2024-01-29,C0008,JV008,PC,239.9,2,Tarjeta Crédito,María
V22415,2024-03-08,C0261,JV003,PS5,229.9,2,Tarjeta Crédito,María
V22416,2024-08-09,C0482,JV016,PS5,289.9,1,Yape,José
V22417,2024-11-14,C0435,JV002,PC,249.9,1,Tarjeta Crédito,Carlos
V22418,2024-02-14,C0391,JV014,Xbox,259.9,1,Plin,José
V22419,2024-11-28,C0357,JV011,PS5,219.9,3,Efectivo,José
V22420,2024-08-30,C0008,JV013,PS5,269.9,1,Tarjeta Crédito,José
V22421,2024-07-25,C0447,JV001,PS5,299.9,3,Yape,Luis
V22422,2024-01-18,C0029,JV013,PS5,269.9,1,Yape,Ana
V22423,2024-07-16,C0028,JV007,PS5,249.9,1,Yape,Carlos
V22424,2024-12-28,C0223,JV019,Switch,249.9,2,Tarjeta Crédito,Ana
V22425,2024-09-19,C0243,JV018,Xbox,129.9,2,Yape,María
V22426,2024-05-17,C0407,JV010,PS5,229.9,1,Plin,María
V22427,2024-07-19,C0217,JV009,Switch,199.9,2,Tarjeta Crédito,Luis
V22428,2024-10-11,C0248,JV003,Xbox,229.9,1,Efectivo,Luis
V22429,2024-07-23,C0242,JV004,Switch,279.9,2,Tarjeta Débito,José
V22430,2024-04-09,C0091,JV004,Switch,279.9,1,Plin,María
V22431,2024-06-16,C0104,JV020,PS5,179.9,2,Yape,Carlos
V22432,2024-02-29,C0328,JV006,PC,219.9,2,Tarjeta Débito,Luis
V22433,2024-05-06,C0277,JV003,Xbox,229.9,3,Yape,José
V22434,2024-02-04,C0413,JV012,Switch,189.9,1,Efectivo,Ana
V22435,2024-09-01,C0042,JV014,Switch,259.9,1,Yape,María
V22436,2024-07-21,C0500,JV005,PS5,299.9,1,Plin,Carlos
V22437,2024-07-30,C0151,JV011,PC,219.9,1,Yape,Carlos
V22438,2024-05-21,C0318,JV004,Switch,279.9,1,Yape,Carlos
V22439,2024-05-19,C0256,JV002,PS5,249.9,1,Tarjeta Débito,María
V22440,2024-10-07,C0028,JV017,Xbox,219.9,1,Tarjeta Débito,Carlos
V22441,2024-12-27,C0119,JV019,Switch,249.9,3,Plin,María
V22442,2024-01-11,C0187,JV016,PS5,289.9,1,Tarjeta Débito,Carlos
V22443,2024-08-12,C0064,JV018,Switch,129.9,2,Efectivo,María
V22444,2024-12-29,C0341,JV011,PS5,219.9,1,Tarjeta Crédito,José
V22445,2024-05-08,C0338,JV010,PS5,229.9,1,Efectivo,Ana
V22446,2024-06-16,C0134,JV008,PS5,239.9,1,Plin,María
V22447,2024-02-20,C0050,JV013,PS4,269.9,1,Yape,Luis
V22448,2024-02-05,C0183,JV015,PS5,239.9,1,Yape,José
V22449,2024-01-17,C0211,JV008,Switch,239.9,1,Tarjeta Crédito,Luis
V22450,2024-06-10,C0135,JV003,PS5,229.9,2,Tarjeta Débito,Carlos
V22451,2024-06-28,C0388,JV003,PS5,229.9,2,Tarjeta Crédito,José
V22452,2024-10-27,C0037,JV006,Xbox,219.9,1,Efectivo,Luis
V22453,2024-07-09,C0067,JV019,Switch,249.9,1,Tarjeta Crédito,Luis
V22454,2024-01-09,C0336,JV013,PS5,269.9,1,Tarjeta Crédito,Ana
V22455,2024-05-06,C0320,JV008,PC,239.9,2,Plin,Luis
V22456,2024-05-11,C0011,JV008,Switch,239.9,2,Plin,Ana
V22457,2024-04-29,C0482,JV013,PS5,269.9,1,Yape,Ana
V22458,2024-06-04,C0122,JV017,PS5,219.9,3,Tarjeta Crédito,Carlos
V22459,2024-05-22,C0072,JV002,PC,249.9,1,Yape,Luis
V22460,2024-05-13,C0304,JV013,PS4,269.9,1,Tarjeta Débito,Carlos
V22461,2024-03-24,C0320,JV015,PC,239.9,1,Tarjeta Débito,Ana
V22462,2024-02-12,C0370,JV019,Switch,249.9,1,Plin,Carlos
V22463,2024-10-07,C0227,JV006,PS5,219.9,2,Yape,María
V22464,2024-08-03,C0104,JV016,PS5,289.9,1,Plin,María
V22465,2024-05-24,C0469,JV012,Switch,189.9,2,Tarjeta Débito,Ana
V22466,2024-04-12,C0402,JV002,PS5,249.9,1,Plin,Carlos
V22467,2024-11-16,C0352,JV020,Xbox,179.9,2,Plin,Carlos
V22468,2024-11-25,C0438,JV008,PC,239.9,1,Plin,Carlos
V22469,2024-04-28,C0152,JV019,Switch,249.9,1,Tarjeta Débito,José
V22470,2024-11-22,C0124,JV014,PC,259.9,2,Efectivo,Ana
V22471,2024-11-19,C0077,JV011,PS5,219.9,3,Efectivo,María
V22472,2024-09-09,C0210,JV016,PS5,289.9,1,Tarjeta Débito,José
V22473,2024-04-26,C0126,JV001,PS5,299.9,2,Tarjeta Crédito,Ana
V22474,2024-09-29,C0497,JV011,PS5,219.9,1,Plin,María
V22475,2024-11-18,C0357,JV014,PS4,259.9,2,Efectivo,José
V22476,2024-10-12,C0172,JV009,Switch,199.9,1,Efectivo,José
V22477,2024-12-12,C0257,JV004,Switch,279.9,2,Efectivo,Carlos
V22478,2024-01-26,C0089,JV015,PS5,239.9,2,Yape,Luis
V22479,2024-10-08,C0178,JV006,PS5,219.9,1,Tarjeta Crédito,Carlos
V22480,2024-09-06,C0153,JV008,PS5,239.9,1,Tarjeta Crédito,María
V22481,2024-09-17,C0010,JV006,PC,219.9,2,Tarjeta Crédito,Luis
V22482,2024-06-30,C0294,JV002,PS5,249.9,1,Tarjeta Débito,María
V22483,2024-07-23,C0107,JV020,PS5,179.9,1,Plin,Carlos
V22484,2024-07-21,C0459,JV008,PC,239.9,2,Yape,Ana
V22485,2024-11-05,C0125,JV013,PS5,269.9,1,Tarjeta Débito,Carlos
V22486,2024-10-24,C0257,JV008,Xbox,239.9,1,Yape,Carlos
